GHO (CODE),GHO (DISPLAY),GHO (URL),DATASOURCE (CODE),DATASOURCE (DISPLAY),DATASOURCE (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
CM_01,Number of under-five deaths (thousands),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2712,,,,PUBLISHED,Published,,2017,2017,,AMR,Americas,,,,,USA,United States of America,,,,,27,26.86700,,,,,
CM_02,Number of infant deaths (thousands),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2711,,,,PUBLISHED,Published,,1990,1990,,AMR,Americas,,,,,USA,United States of America,,,,,37,36.94200,,,,,
CM_02,Number of infant deaths (thousands),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2711,,,,PUBLISHED,Published,,1991,1991,,AMR,Americas,,,,,USA,United States of America,,,,,36,36.18700,,,,,
CM_02,Number of infant deaths (thousands),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2711,,,,PUBLISHED,Published,,1992,1992,,AMR,Americas,,,,,USA,United States of America,,,,,35,34.99000,,,,,
CM_02,Number of infant deaths (thousands),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2711,,,,PUBLISHED,Published,,1993,1993,,AMR,Americas,,,,,USA,United States of America,,,,,34,33.69200,,,,,
CM_02,Number of infant deaths (thousands),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2711,,,,PUBLISHED,Published,,1994,1994,,AMR,Americas,,,,,USA,United States of America,,,,,33,32.65100,,,,,
CM_02,Number of infant deaths (thousands),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2711,,,,PUBLISHED,Published,,1995,1995,,AMR,Americas,,,,,USA,United States of America,,,,,32,31.56800,,,,,
CM_02,Number of infant deaths (thousands),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2711,,,,PUBLISHED,Published,,1996,1996,,AMR,Americas,,,,,USA,United States of America,,,,,30,30.48000,,,,,
CM_02,Number of infant deaths (thousands),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2711,,,,PUBLISHED,Published,,1997,1997,,AMR,Americas,,,,,USA,United States of America,,,,,29,29.42600,,,,,
CM_02,Number of infant deaths (thousands),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2711,,,,PUBLISHED,Published,,1998,1998,,AMR,Americas,,,,,USA,United States of America,,,,,29,28.76200,,,,,
CM_02,Number of infant deaths (thousands),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2711,,,,PUBLISHED,Published,,1999,1999,,AMR,Americas,,,,,USA,United States of America,,,,,28,28.49600,,,,,
CM_02,Number of infant deaths (thousands),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2711,,,,PUBLISHED,Published,,2000,2000,,AMR,Americas,,,,,USA,United States of America,,,,,28,27.97400,,,,,
CM_02,Number of infant deaths (thousands),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2711,,,,PUBLISHED,Published,,2001,2001,,AMR,Americas,,,,,USA,United States of America,,,,,28,27.85200,,,,,
CM_02,Number of infant deaths (thousands),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2711,,,,PUBLISHED,Published,,2002,2002,,AMR,Americas,,,,,USA,United States of America,,,,,28,27.77700,,,,,
CM_02,Number of infant deaths (thousands),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2711,,,,PUBLISHED,Published,,2003,2003,,AMR,Americas,,,,,USA,United States of America,,,,,28,27.71700,,,,,
CM_02,Number of infant deaths (thousands),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2711,,,,PUBLISHED,Published,,2004,2004,,AMR,Americas,,,,,USA,United States of America,,,,,28,27.98700,,,,,
CM_02,Number of infant deaths (thousands),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2711,,,,PUBLISHED,Published,,2005,2005,,AMR,Americas,,,,,USA,United States of America,,,,,28,27.86900,,,,,
CM_02,Number of infant deaths (thousands),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2711,,,,PUBLISHED,Published,,2006,2006,,AMR,Americas,,,,,USA,United States of America,,,,,28,27.67000,,,,,
CM_02,Number of infant deaths (thousands),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2711,,,,PUBLISHED,Published,,2007,2007,,AMR,Americas,,,,,USA,United States of America,,,,,27,27.01500,,,,,
CM_02,Number of infant deaths (thousands),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2711,,,,PUBLISHED,Published,,2008,2008,,AMR,Americas,,,,,USA,United States of America,,,,,27,26.61100,,,,,
CM_02,Number of infant deaths (thousands),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2711,,,,PUBLISHED,Published,,2009,2009,,AMR,Americas,,,,,USA,United States of America,,,,,26,26.11600,,,,,
CM_02,Number of infant deaths (thousands),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2711,,,,PUBLISHED,Published,,2010,2010,,AMR,Americas,,,,,USA,United States of America,,,,,25,25.22500,,,,,
CM_02,Number of infant deaths (thousands),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2711,,,,PUBLISHED,Published,,2011,2011,,AMR,Americas,,,,,USA,United States of America,,,,,25,24.67700,,,,,
CM_02,Number of infant deaths (thousands),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2711,,,,PUBLISHED,Published,,2012,2012,,AMR,Americas,,,,,USA,United States of America,,,,,24,24.17000,,,,,
CM_02,Number of infant deaths (thousands),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2711,,,,PUBLISHED,Published,,2013,2013,,AMR,Americas,,,,,USA,United States of America,,,,,24,23.74200,,,,,
CM_02,Number of infant deaths (thousands),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2711,,,,PUBLISHED,Published,,2014,2014,,AMR,Americas,,,,,USA,United States of America,,,,,23,23.41300,,,,,
CM_02,Number of infant deaths (thousands),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2711,,,,PUBLISHED,Published,,2015,2015,,AMR,Americas,,,,,USA,United States of America,,,,,23,23.18400,,,,,
CM_02,Number of infant deaths (thousands),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2711,,,,PUBLISHED,Published,,2016,2016,,AMR,Americas,,,,,USA,United States of America,,,,,23,23.03700,,,,,
CM_02,Number of infant deaths (thousands),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2711,,,,PUBLISHED,Published,,2017,2017,,AMR,Americas,,,,,USA,United States of America,,,,,23,22.94300,,,,,
CM_03,Number of neonatal deaths (thousands),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2714,,,,PUBLISHED,Published,,1990,1990,,AMR,Americas,,,,,USA,United States of America,,,,,23,22.79300,,,,,
CM_03,Number of neonatal deaths (thousands),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2714,,,,PUBLISHED,Published,,1991,1991,,AMR,Americas,,,,,USA,United States of America,,,,,22,22.18700,,,,,
CM_03,Number of neonatal deaths (thousands),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2714,,,,PUBLISHED,Published,,1992,1992,,AMR,Americas,,,,,USA,United States of America,,,,,22,21.59500,,,,,
CM_03,Number of neonatal deaths (thousands),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2714,,,,PUBLISHED,Published,,1993,1993,,AMR,Americas,,,,,USA,United States of America,,,,,21,20.93200,,,,,
CM_03,Number of neonatal deaths (thousands),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2714,,,,PUBLISHED,Published,,1994,1994,,AMR,Americas,,,,,USA,United States of America,,,,,20,20.26400,,,,,
CM_03,Number of neonatal deaths (thousands),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2714,,,,PUBLISHED,Published,,1995,1995,,AMR,Americas,,,,,USA,United States of America,,,,,20,19.73600,,,,,
CM_03,Number of neonatal deaths (thousands),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2714,,,,PUBLISHED,Published,,1996,1996,,AMR,Americas,,,,,USA,United States of America,,,,,19,19.38800,,,,,
CM_03,Number of neonatal deaths (thousands),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2714,,,,PUBLISHED,Published,,1997,1997,,AMR,Americas,,,,,USA,United States of America,,,,,19,19.08000,,,,,
CM_03,Number of neonatal deaths (thousands),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2714,,,,PUBLISHED,Published,,1998,1998,,AMR,Americas,,,,,USA,United States of America,,,,,19,18.69200,,,,,
CM_03,Number of neonatal deaths (thousands),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2714,,,,PUBLISHED,Published,,1999,1999,,AMR,Americas,,,,,USA,United States of America,,,,,18,18.35300,,,,,
CM_03,Number of neonatal deaths (thousands),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2714,,,,PUBLISHED,Published,,2000,2000,,AMR,Americas,,,,,USA,United States of America,,,,,18,18.28700,,,,,
CM_03,Number of neonatal deaths (thousands),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2714,,,,PUBLISHED,Published,,2001,2001,,AMR,Americas,,,,,USA,United States of America,,,,,19,18.53900,,,,,
CM_03,Number of neonatal deaths (thousands),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2714,,,,PUBLISHED,Published,,2002,2002,,AMR,Americas,,,,,USA,United States of America,,,,,19,18.79900,,,,,
CM_03,Number of neonatal deaths (thousands),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2714,,,,PUBLISHED,Published,,2003,2003,,AMR,Americas,,,,,USA,United States of America,,,,,19,18.78900,,,,,
CM_03,Number of neonatal deaths (thousands),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2714,,,,PUBLISHED,Published,,2004,2004,,AMR,Americas,,,,,USA,United States of America,,,,,19,18.61700,,,,,
CM_03,Number of neonatal deaths (thousands),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2714,,,,PUBLISHED,Published,,2005,2005,,AMR,Americas,,,,,USA,United States of America,,,,,19,18.57800,,,,,
CM_03,Number of neonatal deaths (thousands),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2714,,,,PUBLISHED,Published,,2006,2006,,AMR,Americas,,,,,USA,United States of America,,,,,19,18.72100,,,,,
CM_03,Number of neonatal deaths (thousands),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2714,,,,PUBLISHED,Published,,2007,2007,,AMR,Americas,,,,,USA,United States of America,,,,,19,18.64900,,,,,
CM_03,Number of neonatal deaths (thousands),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2714,,,,PUBLISHED,Published,,2008,2008,,AMR,Americas,,,,,USA,United States of America,,,,,18,18.02300,,,,,
CM_03,Number of neonatal deaths (thousands),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2714,,,,PUBLISHED,Published,,2009,2009,,AMR,Americas,,,,,USA,United States of America,,,,,17,17.07700,,,,,
CM_03,Number of neonatal deaths (thousands),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2714,,,,PUBLISHED,Published,,2010,2010,,AMR,Americas,,,,,USA,United States of America,,,,,16,16.32600,,,,,
CM_03,Number of neonatal deaths (thousands),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2714,,,,PUBLISHED,Published,,2011,2011,,AMR,Americas,,,,,USA,United States of America,,,,,16,16.00700,,,,,
CM_03,Number of neonatal deaths (thousands),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2714,,,,PUBLISHED,Published,,2012,2012,,AMR,Americas,,,,,USA,United States of America,,,,,16,15.90300,,,,,
CM_03,Number of neonatal deaths (thousands),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2714,,,,PUBLISHED,Published,,2013,2013,,AMR,Americas,,,,,USA,United States of America,,,,,16,15.78700,,,,,
CM_03,Number of neonatal deaths (thousands),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2714,,,,PUBLISHED,Published,,2014,2014,,AMR,Americas,,,,,USA,United States of America,,,,,16,15.60800,,,,,
CM_03,Number of neonatal deaths (thousands),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2714,,,,PUBLISHED,Published,,2015,2015,,AMR,Americas,,,,,USA,United States of America,,,,,15,15.37700,,,,,
CM_03,Number of neonatal deaths (thousands),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2714,,,,PUBLISHED,Published,,2016,2016,,AMR,Americas,,,,,USA,United States of America,,,,,15,15.10600,,,,,
CM_03,Number of neonatal deaths (thousands),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2714,,,,PUBLISHED,Published,,2017,2017,,AMR,Americas,,,,,USA,United States of America,,,,,15,14.83900,,,,,
DEVICES22,Total density per million population: Radiotherapy units,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2441,,,,PUBLISHED,Published,,2010,2010,,AMR,Americas,,,,,USA,United States of America,,,,,12.76,12.76000,,,,,from the DIRA IAEA radiotherapy database (data available online at: http://www-naweb.iaea.org/nahu/dirac/query3.asp)
DEVICES22,Total density per million population: Radiotherapy units,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2441,,,,PUBLISHED,Published,,2013,2013,,AMR,Americas,,,,,USA,United States of America,,,,,12.37,12.36991,,,,,"Data from <a href=""http://www-naweb.iaea.org/nahu/dirac/query3.asp"" target=""_blank"">DIRA IAEA radiotherapy database</a>, accessed on February 2014"
HIV_0000000020,Estimated percentage of pregnant women living with HIV who received antiretrovirals for preventing mother-to-child transmission,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4754,,,,PUBLISHED,Published,,2017,2017,,AMR,Americas,,,,,USA,United States of America,,,,,No data,,,,,,
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=1,,,,PUBLISHED,Published,,1990,1990,,AMR,Americas,,,,,USA,United States of America,,BTSX,Both sexes,,9.4,9.40000,,,,,
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=1,,,,PUBLISHED,Published,,1991,1991,,AMR,Americas,,,,,USA,United States of America,,BTSX,Both sexes,,9.1,9.10000,,,,,
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=1,,,,PUBLISHED,Published,,1992,1992,,AMR,Americas,,,,,USA,United States of America,,BTSX,Both sexes,,8.8,8.80000,,,,,
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=1,,,,PUBLISHED,Published,,1993,1993,,AMR,Americas,,,,,USA,United States of America,,BTSX,Both sexes,,8.5,8.50000,,,,,
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=1,,,,PUBLISHED,Published,,1994,1994,,AMR,Americas,,,,,USA,United States of America,,BTSX,Both sexes,,8.2,8.20000,,,,,
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=1,,,,PUBLISHED,Published,,1995,1995,,AMR,Americas,,,,,USA,United States of America,,BTSX,Both sexes,,8.0,8.00000,,,,,
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=1,,,,PUBLISHED,Published,,1996,1996,,AMR,Americas,,,,,USA,United States of America,,BTSX,Both sexes,,7.7,7.70000,,,,,
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=1,,,,PUBLISHED,Published,,1997,1997,,AMR,Americas,,,,,USA,United States of America,,BTSX,Both sexes,,7.5,7.50000,,,,,
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=1,,,,PUBLISHED,Published,,1998,1998,,AMR,Americas,,,,,USA,United States of America,,BTSX,Both sexes,,7.3,7.30000,,,,,
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=1,,,,PUBLISHED,Published,,1999,1999,,AMR,Americas,,,,,USA,United States of America,,BTSX,Both sexes,,7.2,7.20000,,,,,
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=1,,,,PUBLISHED,Published,,2000,2000,,AMR,Americas,,,,,USA,United States of America,,BTSX,Both sexes,,7.1,7.10000,,,,,
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=1,,,,PUBLISHED,Published,,2001,2001,,AMR,Americas,,,,,USA,United States of America,,BTSX,Both sexes,,7.0,7.00000,,,,,
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=1,,,,PUBLISHED,Published,,2002,2002,,AMR,Americas,,,,,USA,United States of America,,BTSX,Both sexes,,6.9,6.90000,,,,,
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=1,,,,PUBLISHED,Published,,2003,2003,,AMR,Americas,,,,,USA,United States of America,,BTSX,Both sexes,,6.8,6.80000,,,,,
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=1,,,,PUBLISHED,Published,,2004,2004,,AMR,Americas,,,,,USA,United States of America,,BTSX,Both sexes,,6.9,6.90000,,,,,
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=1,,,,PUBLISHED,Published,,2005,2005,,AMR,Americas,,,,,USA,United States of America,,BTSX,Both sexes,,6.8,6.80000,,,,,
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=1,,,,PUBLISHED,Published,,2006,2006,,AMR,Americas,,,,,USA,United States of America,,BTSX,Both sexes,,6.7,6.70000,,,,,
